No. ,Info  ,Name  ,Method  ,Weight  [mg],N  Area,C  Area,N  Factor,C  Factor,N  [%],C  [%],C/N  ratio,Memo  ,Date       Time  
221,"Cnp,Nu",mt,Blank with O,100,93,0,0.9095,0.8943,0,0,0,,12/12/2023 10:43
222,"Nu,Cu",mt,Blank with O,100,12,6,0.9095,0.8943,0,0,0.704,,12/12/2023 10:50
223,,RunIn,20mg150sIRMS_delay,0.505,2205,5255,0.9095,0.8943,10.36,34.08,3.2889,,12/12/2023 11:02
224,,RunIn,20mg150sIRMS_delay,0.488,2158,5368,0.9095,0.8943,10.5,36.03,3.4324,,12/12/2023 11:14
225,,aspartic,20mg150sIRMS_delay,0.49,2183,5325,0.9051,0.9068,10.52,36.09,3.4306,,12/12/2023 11:25
226,,aspartic,20mg150sIRMS_delay,0.508,2081,5483,0.9841,0.9129,10.52,36.09,3.4306,,12/12/2023 11:37
227,Nu,198,20mg150sIRMS_delay,10.241,559,2902,0.9446,0.9099,0.14,0.95,6.9765,,12/12/2023 11:49
228,,199,20mg150sIRMS_delay,9.784,771,4024,0.9446,0.9099,0.2,1.37,7.0229,,12/12/2023 12:00
229,,200,20mg150sIRMS_delay,9.942,755,3380,0.9446,0.9099,0.19,1.13,6.0267,,12/12/2023 12:12
230,,201,20mg150sIRMS_delay,10.069,843,3678,0.9446,0.9099,0.21,1.22,5.8734,,12/12/2023 12:24
231,,202,20mg150sIRMS_delay,10.178,1029,5023,0.9446,0.9099,0.25,1.64,6.5842,,12/12/2023 12:36
232,,203,20mg150sIRMS_delay,10.293,853,4208,0.9446,0.9099,0.21,1.36,6.6417,,12/12/2023 12:47
233,,204,20mg150sIRMS_delay,10.193,840,3676,0.9446,0.9099,0.2,1.2,5.8946,,12/12/2023 12:59
234,Nu,205,20mg150sIRMS_delay,9.833,565,4061,0.9446,0.9099,0.14,1.38,9.6455,,12/12/2023 13:11
235,Cu,206,20mg150sIRMS_delay,10.235,738,1915,0.9446,0.9099,0.18,0.63,3.5006,,12/12/2023 13:22
236,,207,20mg150sIRMS_delay,10.083,1128,6230,0.9446,0.9099,0.28,2.06,7.4573,,12/12/2023 13:34
237,,208,20mg150sIRMS_delay,10.122,1067,5422,0.9446,0.9099,0.26,1.79,6.8576,,12/12/2023 13:46
238,,209,20mg150sIRMS_delay,9.722,1234,4321,0.9446,0.9099,0.31,1.48,4.7272,,12/12/2023 13:57
239,,1,20mg150sIRMS_delay,10.377,834,4195,0.9446,0.9099,0.2,1.35,6.7752,,12/12/2023 14:09
240,,210,20mg150sIRMS_delay,10.443,697,3870,0.9446,0.9099,0.17,1.23,7.4651,,12/12/2023 14:21
241,,211,20mg150sIRMS_delay,10.252,1010,4023,0.9446,0.9099,0.24,1.31,5.3712,,12/12/2023 14:33
242,,212,20mg150sIRMS_delay,10.216,936,4059,0.9446,0.9099,0.23,1.32,5.846,,12/12/2023 14:44
243,,213,20mg150sIRMS_delay,10.274,827,2970,0.9446,0.9099,0.2,0.96,4.8421,,12/12/2023 14:56
244,,213-rep,20mg150sIRMS_delay,10.022,885,2673,0.9446,0.9099,0.22,0.89,4.0769,,12/12/2023 15:08
245,"Nu,Cu",mt,Blank with O,100,32,23,0.9446,0.9099,0,0,0.9587,,12/12/2023 15:15
246,,aspartic,20mg150sIRMS_delay,0.481,1531,5424,1.2656,0.8738,10.52,36.09,3.4306,,12/12/2023 15:27
247,,aspartic,20mg150sIRMS_delay,0.503,860,3092,2.3495,1.6018,10.52,36.09,3.4306,,12/12/2023 15:39
248,,214,20mg150sIRMS_delay,10.431,1186,4236,1.8075,1.2378,0.54,1.84,3.4286,,12/12/2023 15:50
249,,215,20mg150sIRMS_delay,10.231,1362,8579,1.8075,1.2378,0.63,3.81,6.0589,,12/12/2023 16:02
250,,216,20mg150sIRMS_delay,9.965,1002,5036,1.8075,1.2378,0.48,2.29,4.8181,,12/12/2023 16:14
251,Cu,217,20mg150sIRMS_delay,9.646,752,1760,1.8075,1.2378,0.37,0.83,2.2453,,12/12/2023 16:25
252,Cu,218,20mg150sIRMS_delay,10.017,1264,1127,1.8075,1.2378,0.6,0.51,0.8583,,12/12/2023 16:37
253,,219,20mg150sIRMS_delay,10.036,1296,2837,1.8075,1.2378,0.61,1.28,2.1041,,12/12/2023 16:49
254,,220,20mg150sIRMS_delay,9.924,1499,4509,1.8075,1.2378,0.71,2.06,2.8881,,12/12/2023 17:00
255,Cu,221,20mg150sIRMS_delay,10.395,1501,1456,1.8075,1.2378,0.68,0.64,0.9344,,12/12/2023 17:12
256,,222,20mg150sIRMS_delay,10.143,1509,5428,1.8075,1.2378,0.7,2.43,3.4541,,12/12/2023 17:24
257,,223,20mg150sIRMS_delay,10.051,1552,7610,1.8075,1.2378,0.73,3.44,4.7156,,12/12/2023 17:35
258,,224,20mg150sIRMS_delay,10.006,1350,3189,1.8075,1.2378,0.64,1.45,2.2702,,12/12/2023 17:47
259,,225,20mg150sIRMS_delay,10.24,1377,4815,1.8075,1.2378,0.63,2.13,3.3578,,12/12/2023 17:59
260,bl,226,20mg150sIRMS_delay,10.42,2196,90808,1.8075,1.2378,0.99,40.2,40.4379,,12/12/2023 18:11
261,,227,20mg150sIRMS_delay,10.186,1370,6813,1.8075,1.2378,0.63,3.03,4.7782,,12/12/2023 18:23
262,,228,20mg150sIRMS_delay,10.049,1151,4664,1.8075,1.2378,0.54,2.1,3.8851,,12/12/2023 18:35
263,,229,20mg150sIRMS_delay,10.187,1196,4270,1.8075,1.2378,0.55,1.9,3.4273,,12/12/2023 18:47
264,,229-rep,20mg150sIRMS_delay,10.416,1009,4372,1.8075,1.2378,0.46,1.9,4.1536,,12/12/2023 18:58
265,"Nu,Cu",mt,Blank without O,100,22,24,1.8075,1.2378,0,0,1.0579,,12/12/2023 19:06
266,,aspartic,20mg150sIRMS_delay,0.491,1750,5003,1.1306,0.9672,10.52,36.09,3.4306,, 
267,,aspartic,20mg150sIRMS_delay,0.514,1675,5011,1.2365,1.0108,10.52,36.09,3.4306,,12/12/2023 19:30
268,Cu,230,20mg150sIRMS_delay,10.084,1063,1600,1.1836,0.989,0.33,0.58,1.7667,,12/12/2023 19:42
269,Cu,231,20mg150sIRMS_delay,10.302,1355,920,1.1836,0.989,0.41,0.32,0.7976,,12/12/2023 19:53
270,,232,20mg150sIRMS_delay,10.096,1330,3453,1.1836,0.989,0.41,1.24,3.0427,,12/12/2023 20:05
271,Cu,233,20mg150sIRMS_delay,10.096,1254,893,1.1836,0.989,0.38,0.32,0.8366,,12/12/2023 20:17
272,,234,20mg150sIRMS_delay,10.33,1563,4930,1.1836,0.989,0.47,1.73,3.6975,,12/12/2023 20:28
273,,235,20mg150sIRMS_delay,9.941,1301,5678,1.1836,0.989,0.4,2.07,5.1115,,12/12/2023 20:40
274,,236,20mg150sIRMS_delay,10.024,1673,5699,1.1836,0.989,0.52,2.06,3.9945,,12/12/2023 20:52
275,,237,20mg150sIRMS_delay,9.766,1371,4135,1.1836,0.989,0.43,1.53,3.5342,,12/12/2023 21:04
276,,238,20mg150sIRMS_delay,10.033,1135,3496,1.1836,0.989,0.35,1.26,3.6069,,12/12/2023 21:15
277,,239,20mg150sIRMS_delay,10.322,900,3483,1.1836,0.989,0.27,1.22,4.5229,,12/12/2023 21:27
278,,240,20mg150sIRMS_delay,10.034,751,3388,1.1836,0.989,0.23,1.22,5.266,,12/12/2023 21:39
279,,241,20mg150sIRMS_delay,9.975,979,4066,1.1836,0.989,0.3,1.48,4.857,,12/12/2023 21:50
280,,242,20mg150sIRMS_delay,10.188,920,4340,1.1836,0.989,0.28,1.54,5.5147,,12/12/2023 22:02
281,Cu,243,20mg150sIRMS_delay,10.044,775,1929,1.1836,0.989,0.24,0.7,2.9126,,12/12/2023 22:14
282,,244,20mg150sIRMS_delay,10.424,1094,6125,1.1836,0.989,0.32,2.13,6.5515,,12/12/2023 22:26
283,,245,20mg150sIRMS_delay,10.086,1044,4422,1.1836,0.989,0.32,1.59,4.955,,12/12/2023 22:37
284,,245-rep,20mg150sIRMS_delay,10.395,943,4119,1.1836,0.989,0.28,1.44,5.1075,,12/12/2023 22:49
285,"Nu,Cu",mt,Blank with O,100,29,7,1.1836,0.989,0,0,0.2718,,12/12/2023 22:57
286,,aspartic,20mg150sIRMS_delay,0.505,1810,5455,1.1243,0.9122,10.52,36.09,3.4306,,12/12/2023 23:08
287,,aspartic,20mg150sIRMS_delay,0.495,1816,5287,1.0984,0.9226,10.52,36.09,3.4306,,12/12/2023 23:20
288,"Cnp,Nu",mt,Blank with O,100,60,0,1.1113,0.9174,0,0,0,,12/13/2023 13:14
289,"Nu,Cu",mt,Blank with O,100,13,8,1.1113,0.9174,0,0,0.6952,,12/13/2023 13:22
290,,RunIn,20mg150sIRMS_delay,0.49,1748,5400,1.1113,0.9174,10.35,37.03,3.5787,,12/13/2023 13:34
291,,RunIn,20mg150sIRMS_delay,0.526,2096,5762,1.1113,0.9174,11.56,36.81,3.1848,,12/13/2023 13:45
292,,aspartic,20mg150sIRMS_delay,0.504,1902,5296,1.0678,0.9377,10.52,36.09,3.4306,,12/13/2023 13:57
293,,aspartic,20mg150sIRMS_delay,0.479,1786,5274,1.0809,0.895,10.52,36.09,3.4306,,12/13/2023 14:09
294,,246,20mg150sIRMS_delay,10.271,1376,2470,1.0743,0.9164,0.38,0.81,2.1517,,12/13/2023 14:20
295,,247,20mg150sIRMS_delay,10.067,1852,5252,1.0743,0.9164,0.52,1.75,3.3947,,12/13/2023 14:32
296,,248,20mg150sIRMS_delay,9.851,1028,2862,1.0743,0.9164,0.29,0.98,3.3285,,12/13/2023 14:44
297,,249,20mg150sIRMS_delay,9.924,1897,6297,1.0743,0.9164,0.54,2.13,3.9745,,12/13/2023 14:56
298,,250,20mg150sIRMS_delay,9.815,1427,6632,1.0743,0.9164,0.41,2.27,5.5631,,12/13/2023 15:07
299,,251,20mg150sIRMS_delay,10.214,1553,7635,1.0743,0.9164,0.43,2.51,5.8869,,12/13/2023 15:19
300,,252,20mg150sIRMS_delay,9.965,1278,7093,1.0743,0.9164,0.36,2.39,6.6413,,12/13/2023 15:31
301,,253,20mg150sIRMS_delay,10.357,1706,11078,1.0743,0.9164,0.46,3.6,7.7961,,12/13/2023 15:42
302,,254,20mg150sIRMS_delay,10.274,744,4042,1.0743,0.9164,0.2,1.32,6.4665,,12/13/2023 15:54
303,,255,20mg150sIRMS_delay,10.126,853,4641,1.0743,0.9164,0.24,1.54,6.4831,,12/13/2023 16:06
304,,256,20mg150sIRMS_delay,10.316,847,4758,1.0743,0.9164,0.23,1.55,6.6996,,12/13/2023 16:17
305,,257,20mg150sIRMS_delay,10.173,796,3871,1.0743,0.9164,0.22,1.28,5.7951,,12/13/2023 16:29
306,Nu,258,20mg150sIRMS_delay,10.342,535,4692,1.0743,0.9164,0.15,1.52,10.4203,,12/13/2023 16:41
307,,259,20mg150sIRMS_delay,10.178,819,5515,1.0743,0.9164,0.23,1.82,8.0255,,12/13/2023 16:53
308,,260,20mg150sIRMS_delay,9.855,858,5129,1.0743,0.9164,0.25,1.75,7.1259,,12/13/2023 17:04
309,,261,20mg150sIRMS_delay,9.992,837,6444,1.0743,0.9164,0.24,2.17,9.1808,,12/13/2023 17:16
310,,261-rep,20mg150sIRMS_delay,9.746,697,6093,1.0743,0.9164,0.2,2.1,10.4024,,12/13/2023 17:28
311,"Nu,Cu",mt,Blank with O,100,29,17,1.0743,0.9164,0,0,0.6911,,12/13/2023 17:35
312,,aspartic,20mg150sIRMS_delay,0.507,1936,5578,1.0554,0.8956,10.52,36.09,3.4306,,12/13/2023 17:47
313,,aspartic,20mg150sIRMS_delay,0.501,1904,5383,1.0607,0.917,10.52,36.09,3.4306,,12/13/2023 17:58
314,,262,20mg150sIRMS_delay,10.425,1411,6303,1.0581,0.9063,0.37,2.01,5.37,,12/13/2023 18:10
315,,263,20mg150sIRMS_delay,10.28,1138,5163,1.0581,0.9063,0.31,1.67,5.445,,12/13/2023 18:22
316,,264,20mg150sIRMS_delay,10.387,1245,6256,1.0581,0.9063,0.33,2,6.0347,,12/13/2023 18:34
317,,265,20mg150sIRMS_delay,10.471,1117,5842,1.0581,0.9063,0.3,1.85,6.2756,,12/13/2023 18:45
318,,6,20mg150sIRMS_delay,10.28,1052,6367,1.0581,0.9063,0.28,2.06,7.2658,,12/13/2023 18:57
319,,266,20mg150sIRMS_delay,9.736,1040,5057,1.0581,0.9063,0.3,1.72,5.8291,,12/13/2023 19:09
320,,267,20mg150sIRMS_delay,10.413,1229,6220,1.0581,0.9063,0.33,1.98,6.0798,,12/13/2023 19:21
321,,268,20mg150sIRMS_delay,9.698,1218,6976,1.0581,0.9063,0.35,2.39,6.8815,,12/13/2023 19:33
322,,269,20mg150sIRMS_delay,9.846,1236,6081,1.0581,0.9063,0.35,2.05,5.9081,,12/13/2023 19:44
323,,269-rep,20mg150sIRMS_delay,10.413,1280,6557,1.0581,0.9063,0.34,2.09,6.1557,,12/13/2023 19:56
324,"Nu,Cu",mt,Blank with O,100,16,18,1.0581,0.9063,0,0,1.3418,,12/13/2023 20:04
325,,aspartic,20mg150sIRMS_delay,0.494,1988,5400,1.0019,0.9014,10.52,36.09,3.4306,,12/13/2023 20:15
326,,aspartic,20mg150sIRMS_delay,0.492,1960,5521,1.0121,0.8781,10.52,36.09,3.4306,,12/13/2023 20:27
327,Cu,2,20mg150sIRMS_delay,10.308,921,726,1.007,0.8898,0.24,0.23,0.976,,12/13/2023 20:39
328,"Nu,Cu",3,20mg150sIRMS_delay,9.954,577,1082,1.007,0.8898,0.15,0.36,2.3132,,12/13/2023 20:50
329,Cu,4,20mg150sIRMS_delay,10.153,795,1053,1.007,0.8898,0.21,0.34,1.6404,,12/13/2023 21:02
330,Cu,5,20mg150sIRMS_delay,9.776,717,597,1.007,0.8898,0.19,0.2,1.0309,,12/13/2023 21:14
331,"Nu,Cu",mt,Blank with O,100,29,4,1.007,0.8898,0,0,0.1716,,12/13/2023 21:22
332,,aspartic,20mg150sIRMS_delay,0.498,906,3114,2.2089,1.5749,10.52,36.09,3.4306,,12/13/2023 21:33
333,,aspartic,20mg150sIRMS_delay,0.504,1627,4386,1.248,1.1326,10.52,36.09,3.4306,,12/13/2023 21:45
334,Cu,MT,Blank without O,100,4456,18,1.7285,1.3538,0.2,0,0.0043,,2/12/2024 12:58
335,"Nu,Cu",MT,20mg150sIRMS_delay,100,58,3,1.7285,1.3538,0,0,0.063,oxygen lance,2/12/2024 13:09
336,"Nu,Cu",MT,20mg150sIRMS_delay,100,12,30,1.7285,1.3538,0,0,2.853,,2/12/2024 13:21
337,,RunIn,20mg150sIRMS_delay,0.511,1975,5319,1.7285,1.3538,17.43,51.61,2.9604,,2/12/2024 13:33
338,,RunIn,20mg150sIRMS_delay,0.522,2019,5449,1.7285,1.3538,17.45,51.75,2.9664,,2/12/2024 13:45
339,,aspartic,20mg150sIRMS_delay,0.489,1904,5338,1.0352,0.9027,10.52,36.09,3.4306,,2/12/2024 13:56
340,,aspartic,20mg150sIRMS_delay,0.496,2039,5392,0.9805,0.9064,10.52,36.09,3.4306,,2/12/2024 14:08
341,"Nu,Cu",54_RR,20mg150sIRMS_delay,10.671,243,424,1.0079,0.9045,0.06,0.13,2.1897,,2/12/2024 14:20
342,"Nu,Cu",55_RR,20mg150sIRMS_delay,10.101,77,367,1.0079,0.9045,0.02,0.12,6.0175,,2/12/2024 14:32
343,"Nu,Cu",56_RR,20mg150sIRMS_delay,9.925,60,355,1.0079,0.9045,0.02,0.12,7.4415,,2/12/2024 14:43
344,"Nu,Cu",57_RR,20mg150sIRMS_delay,10.467,51,317,1.0079,0.9045,0.01,0.1,7.7626,,2/12/2024 14:55
345,"Nu,Cu",58_RR,20mg150sIRMS_delay,9.607,39,300,1.0079,0.9045,0.01,0.1,9.5368,,2/12/2024 15:07
346,"Nu,Cu",59_RR,20mg150sIRMS_delay,10.425,44,469,1.0079,0.9045,0.01,0.15,13.4855,,2/12/2024 15:18
347,"Nu,Cu",60_RR,20mg150sIRMS_delay,10.457,60,356,1.0079,0.9045,0.02,0.11,7.3931,,2/12/2024 15:30
348,"Nu,Cu",61_RR,20mg150sIRMS_delay,9.612,52,302,1.0079,0.9045,0.01,0.1,7.2426,,2/12/2024 15:42
349,"Nu,Cu",62_RR,20mg150sIRMS_delay,9.506,46,723,1.0079,0.9045,0.01,0.25,19.7403,,2/12/2024 15:54
350,"Nu,Cu",63_RR,20mg150sIRMS_delay,10.168,58,859,1.0079,0.9045,0.02,0.28,18.6361,,2/12/2024 16:05
351,"Nu,Cu",64_RR,20mg150sIRMS_delay,10.048,36,735,1.0079,0.9045,0.01,0.24,25.4276,,2/12/2024 16:17
352,"Nu,Cu",65_RR,20mg150sIRMS_delay,9.931,28,783,1.0079,0.9045,0.01,0.26,34.8995,,2/12/2024 16:29
353,"Nu,Cu",66_RR,20mg150sIRMS_delay,9.951,60,501,1.0079,0.9045,0.02,0.17,10.5145,,2/12/2024 16:40
354,"Nu,Cu",67_RR,20mg150sIRMS_delay,10.165,57,545,1.0079,0.9045,0.01,0.18,11.8937,,2/12/2024 16:52
355,"Nu,Cu",68_RR,20mg150sIRMS_delay,10.187,54,503,1.0079,0.9045,0.01,0.16,11.7522,,2/12/2024 17:04
356,"Nu,Cu",69_RR,20mg150sIRMS_delay,9.717,61,463,1.0079,0.9045,0.02,0.16,9.5766,,2/12/2024 17:16
357,"Nu,Cu",69-rep_RR,20mg150sIRMS_delay,10.204,11,497,1.0079,0.9045,0,0.16,54.9379,,2/12/2024 17:27
358,"Nu,Cu",MT,20mg150sIRMS_delay,100,44,30,1.0079,0.9045,0,0,0.8613,,2/12/2024 17:39
359,,aspartic,20mg150sIRMS_delay,0.465,1932,5182,0.9701,0.8843,10.52,36.09,3.4306,,2/12/2024 17:51
360,,aspartic,20mg150sIRMS_delay,0.48,1928,5295,1.0035,0.8933,10.52,36.09,3.4306,,2/12/2024 18:02
361,"Nu,Cu",70_RR,20mg150sIRMS_delay,10.164,66,353,0.9868,0.8888,0.02,0.11,6.6917,,2/12/2024 18:14
362,"Nu,Cu",71_RR,20mg150sIRMS_delay,10.206,45,304,0.9868,0.8888,0.01,0.1,8.5198,,2/12/2024 18:26
363,"Nu,Cu",72_RR,20mg150sIRMS_delay,10.04,48,381,0.9868,0.8888,0.01,0.12,10.0363,,2/12/2024 18:38
364,"Nu,Cu",73_RR,20mg150sIRMS_delay,9.961,38,421,0.9868,0.8888,0.01,0.14,13.8559,,2/12/2024 18:50
365,"Nu,Cu",74_RR,20mg150sIRMS_delay,10.399,36,398,0.9868,0.8888,0.01,0.13,13.9381,,2/12/2024 19:01
366,"Nu,Cu",75_RR,20mg150sIRMS_delay,9.82,52,290,0.9868,0.8888,0.01,0.1,7.0108,,2/12/2024 19:13
367,"Nu,Cu",76_RR,20mg150sIRMS_delay,9.609,69,350,0.9868,0.8888,0.02,0.12,6.3412,,2/12/2024 19:25
368,"Nu,Cu",77_RR,20mg150sIRMS_delay,9.722,39,283,0.9868,0.8888,0.01,0.1,9.2528,,2/12/2024 19:37
369,"Nu,Cu",78_RR,20mg150sIRMS_delay,10.268,69,734,0.9868,0.8888,0.02,0.23,13.4106,,2/12/2024 19:48
370,"Nu,Cu",79_RR,20mg150sIRMS_delay,9.771,63,693,0.9868,0.8888,0.02,0.23,13.7505,,2/12/2024 20:00
371,"Nu,Cu",80_RR,20mg150sIRMS_delay,9.582,48,723,0.9868,0.8888,0.01,0.25,18.8957,,2/12/2024 20:12
372,"Nu,Cu",81_RR,20mg150sIRMS_delay,10.109,40,734,0.9868,0.8888,0.01,0.24,23.2559,,2/12/2024 20:23
373,"Nu,Cu",82_RR,20mg150sIRMS_delay,10.472,57,732,0.9868,0.8888,0.01,0.23,16.1833,,2/12/2024 20:35
374,"Nu,Cu",83_RR,20mg150sIRMS_delay,10.32,63,792,0.9868,0.8888,0.02,0.25,15.8361,,2/12/2024 20:47
375,"Nu,Cu",84_RR,20mg150sIRMS_delay,9.809,39,731,0.9868,0.8888,0.01,0.24,23.4555,,2/12/2024 20:59
376,"Nu,Cu",85_RR,20mg150sIRMS_delay,10.307,76,708,0.9868,0.8888,0.02,0.22,11.6625,,2/12/2024 21:10
377,"Nu,Cu",85-rep_RR,20mg150sIRMS_delay,10.289,85,688,0.9868,0.8888,0.02,0.22,10.23,,2/12/2024 21:22
378,"Nu,Cu",MT,20mg150sIRMS_delay,100,45,40,0.9868,0.8888,0,0,1.1154,,2/12/2024 21:34
379,,aspartic,20mg150sIRMS_delay,0.527,1967,5331,1.0802,0.9742,10.52,36.09,3.4306,,2/12/2024 21:46
380,,aspartic,20mg150sIRMS_delay,0.506,2058,5445,0.9913,0.9156,10.52,36.09,3.4306,,2/12/2024 21:57
381,"Nu,Cu",86_RR,20mg150sIRMS_delay,9.716,46,460,1.0358,0.9449,0.01,0.16,12.8172,,2/12/2024 22:09
382,"Nu,Cu",87_RR,20mg150sIRMS_delay,9.653,43,482,1.0358,0.9449,0.01,0.17,14.4353,,2/12/2024 22:21
383,"Nu,Cu",88_RR,20mg150sIRMS_delay,9.534,52,499,1.0358,0.9449,0.01,0.18,12.1668,,2/12/2024 22:33
384,"Nu,Cu",89_RR,20mg150sIRMS_delay,9.596,52,403,1.0358,0.9449,0.01,0.15,9.8812,,2/12/2024 22:44
385,"Nu,Cu",90_RR,20mg150sIRMS_delay,10.371,85,599,1.0358,0.9449,0.02,0.2,8.9835,,2/12/2024 22:56
386,"Nu,Cu",91_RR,20mg150sIRMS_delay,9.806,80,498,1.0358,0.9449,0.02,0.18,7.9261,,2/12/2024 23:08
387,"Nu,Cu",92_RR,20mg150sIRMS_delay,9.792,85,530,1.0358,0.9449,0.02,0.19,7.947,,2/12/2024 23:19
388,"Nu,Cu",93_RR,20mg150sIRMS_delay,9.68,116,665,1.0358,0.9449,0.03,0.24,7.2997,,2/12/2024 23:31
389,"Nu,Cu",94_RR,20mg150sIRMS_delay,10.238,56,714,1.0358,0.9449,0.02,0.24,16.1052,,2/12/2024 23:43
390,"Nu,Cu",95_RR,20mg150sIRMS_delay,10.202,50,854,1.0358,0.9449,0.01,0.29,21.6388,,2/12/2024 23:54
391,"Nu,Cu",96_RR,20mg150sIRMS_delay,9.91,33,712,1.0358,0.9449,0.01,0.25,27.1372,,2/13/2024 0:06
392,"Nu,Cu",97_RR,20mg150sIRMS_delay,9.716,48,746,1.0358,0.9449,0.01,0.27,19.8313,,2/13/2024 0:18
393,"Nu,Cu",98_RR,20mg150sIRMS_delay,10.368,105,679,1.0358,0.9449,0.03,0.23,8.2157,,2/13/2024 0:30
394,"Nu,Cu",99_RR,20mg150sIRMS_delay,9.876,73,511,1.0358,0.9449,0.02,0.18,8.9007,,2/13/2024 0:41
395,"Nu,Cu",100_RR,20mg150sIRMS_delay,10.327,79,556,1.0358,0.9449,0.02,0.19,8.9732,,2/13/2024 0:53
396,"Nu,Cu",101_RR,20mg150sIRMS_delay,9.969,51,483,1.0358,0.9449,0.01,0.17,12.0826,,2/13/2024 1:05
397,"Nu,Cu",101-rep_RR,20mg150sIRMS_delay,10.017,81,480,1.0358,0.9449,0.02,0.17,7.5472,,2/13/2024 1:17
398,"Nu,Cu",MT,20mg150sIRMS_delay,100,42,37,1.0358,0.9449,0,0,1.1253,,2/13/2024 1:28
399,,aspartic,20mg150sIRMS_delay,0.474,2113,5241,0.9042,0.8913,10.52,36.09,3.4306,,2/13/2024 1:40
400,,aspartic,20mg150sIRMS_delay,0.483,1811,4982,1.0747,0.9555,10.52,36.09,3.4306,,2/13/2024 1:52
401,,,,0,0,0,0.9894,0.9234,0,0,0,, 
